Ticker,52W_High_Ratio,52W_ROC,26W_High_Ratio,26W_ROC,RS52W,RS52W_13W,RS26W,RS26W_4W,Trend_Ratio,Stop_Loss_Pct,g_Daily_Pct,g_1000_Daily_Pct,Risk_Reward_10D,RS_Uptrend,MA_Uptrend,MA_Day_Uptrend,MA_Week_Uptrend,ITrend_Uptrend,Buy_Signal
LASE,1.0,2.93,1.0,3.13,0.99,0.49,0.99,0.98,,80.96,2.3001,,0.28,False,False,True,False,False,False
OXSQG,0.98,0.02,0.98,-0.02,0.46,0.54,0.47,0.44,,0.83,0.0229,,0.28,False,False,False,False,False,False
HYMCL,0.5,0.0,0.63,0.04,0.45,0.29,0.61,0.55,,5.94,0.1624,,0.27,False,False,False,False,False,False
ZIMV,0.76,0.54,0.76,-0.09,0.89,0.89,0.36,0.29,,8.96,0.2311,,0.26,False,False,False,False,False,False
AVIR,0.82,0.13,0.91,-0.13,0.64,0.52,0.32,0.28,,4.44,0.1148,,0.26,False,False,False,False,False,False
ETWO,0.85,-0.09,0.86,0.01,0.37,0.35,0.53,0.53,,4.14,0.1094,-0.0826,0.26,False,False,True,False,False,False
YOSH,0.34,0.2,0.58,0.16,0.71,0.31,0.79,0.49,,1.96,0.0509,,0.26,False,False,False,False,False,False
PYXS,0.57,0.75,0.63,-0.95,0.93,0.84,0.02,0.03,,13.25,0.324,,0.24,False,False,True,False,False,False
DFH,0.71,0.12,0.71,-0.25,0.62,0.64,0.2,0.23,,4.32,0.1046,,0.24,False,False,False,False,False,False
GTLB,0.72,0.06,0.93,-0.03,0.54,0.49,0.46,0.12,,3.79,0.0894,,0.24,False,False,False,False,False,False
DCBO,0.74,0.01,0.79,-0.26,0.46,0.51,0.19,0.24,,-4.14,-0.1,,0.24,False,False,False,False,False,False
ATIP,0.65,-0.29,0.9,-0.07,0.24,0.24,0.39,0.29,,-6.0,-0.1437,,0.24,False,False,False,False,False,False
TLSIW,0.52,3.0,0.52,-0.14,0.99,0.99,0.31,0.9,,16.77,0.3781,,0.23,False,False,True,False,False,False
CRBG,0.78,0.47,0.78,0.13,0.87,0.91,0.75,0.8,,5.48,0.1252,,0.23,False,False,True,False,False,False
OCS,0.84,-0.1,0.91,0.02,0.36,0.41,0.56,0.4,,4.28,0.0987,,0.23,False,False,False,False,False,False
IREN,0.48,0.61,0.48,0.38,0.91,0.93,0.92,0.8,,14.85,0.3265,,0.22,False,False,True,False,False,False
TOST,0.85,0.07,0.85,-0.06,0.56,0.64,0.41,0.65,,10.23,0.2219,,0.22,False,False,True,False,False,False
KIND,0.76,0.11,0.76,-0.01,0.61,0.46,0.48,0.74,,7.35,0.1653,,0.22,False,False,True,False,False,False
ORIC,0.61,0.12,0.65,-0.6,0.62,0.69,0.05,0.18,,6.42,0.1427,-0.0947,0.22,False,False,False,False,False,False
MBC,0.83,0.26,0.83,-0.17,0.76,0.81,0.27,0.44,,3.98,0.088,,0.22,False,False,False,False,False,False
AOMR,0.79,0.15,0.79,0.01,0.67,0.83,0.54,0.69,,2.78,0.0619,,0.22,False,False,False,False,False,False
CCCC,0.56,1.89,0.6,-2.06,0.98,0.91,0.01,0.04,,19.22,0.4124,,0.21,False,False,True,False,False,False
OGN,0.88,0.03,0.88,0.08,0.49,0.47,0.68,0.76,,11.53,0.2475,,0.21,False,False,True,False,False,False
PSTX,0.7,0.38,0.73,-0.54,0.83,0.81,0.07,0.13,,2.69,0.0575,-0.1253,0.21,False,False,False,False,False,False
BXSL,0.92,0.09,0.92,-0.02,0.58,0.66,0.47,0.51,,1.28,0.0262,,0.21,False,False,False,False,False,False
AVHI,0.9,0.05,0.94,-0.02,0.51,0.58,0.46,0.44,,1.06,0.0224,,0.21,False,False,False,False,False,False
CNXC,0.67,-0.02,0.92,0.06,0.43,0.32,0.65,0.38,,-7.71,-0.1609,,0.21,False,False,False,False,False,False
CGEM,0.62,0.75,0.62,0.15,0.93,0.92,0.77,0.51,,13.32,0.2701,,0.2,False,False,False,False,False,False
BEAT,0.69,0.14,0.69,0.04,0.65,0.43,0.61,0.82,,11.04,0.2188,,0.2,False,False,True,False,False,False
HLMN,0.89,0.1,0.89,-0.02,0.59,0.51,0.47,0.51,,6.65,0.1327,,0.2,False,False,True,False,False,False
RSVR,0.82,0.32,0.82,0.03,0.8,0.82,0.6,0.65,,4.98,0.1012,,0.2,False,False,True,False,False,False
ASCB,0.86,-0.01,0.86,-0.04,0.44,0.6,0.44,0.49,,0.73,0.0144,,0.2,False,False,True,False,False,False
EWTX,0.76,1.75,0.76,0.11,0.98,0.97,0.73,0.7,,17.96,0.3406,,0.19,False,False,False,False,False,False
LDI,0.68,0.26,0.8,-0.07,0.76,0.53,0.39,0.61,,8.17,0.1515,,0.19,False,False,False,False,False,False
ESAB,0.84,0.39,0.84,-0.05,0.84,0.87,0.42,0.61,,4.48,0.0846,,0.19,False,False,False,False,False,False
NBXG,0.89,0.1,0.89,-0.01,0.59,0.7,0.49,0.57,,2.89,0.0547,,0.19,False,False,True,False,False,False
RWAYZ,0.98,0.02,0.99,0.0,0.47,0.52,0.52,0.47,,0.49,0.0095,,0.19,False,False,False,False,False,False
LILMW,0.48,-0.36,0.49,-0.14,0.21,0.16,0.31,0.47,,-12.09,-0.2306,,0.19,False,False,False,False,False,False
XPEV,0.46,-0.51,0.82,-0.08,0.15,0.18,0.37,0.33,,-23.68,-0.4567,-0.0453,0.19,False,False,False,False,False,False
VSSYW,0.06,4.0,0.06,1.33,0.99,0.99,0.98,0.38,,31.55,0.5568,,0.18,False,False,True,False,False,False
DAVE,0.53,3.64,0.53,-0.4,0.99,0.99,0.11,0.83,,25.59,0.4642,,0.18,False,False,True,False,False,False
VERA,0.77,1.03,0.77,-0.3,0.95,0.97,0.16,0.08,,19.91,0.3497,,0.18,False,False,True,False,False,False
ZIM,0.69,0.42,0.69,0.44,0.85,0.87,0.93,0.95,,17.54,0.3244,,0.18,False,False,True,False,False,False
MRVI,0.79,-0.19,0.79,0.11,0.3,0.27,0.73,0.77,,14.26,0.2637,,0.18,False,False,True,False,False,False
RMMZ,0.97,0.03,0.97,-0.02,0.48,0.5,0.48,0.46,,2.92,0.0516,,0.18,False,False,False,False,False,False
RPRX,0.89,-0.04,0.92,-0.08,0.41,0.37,0.37,0.36,,1.68,0.0297,-0.0281,0.18,False,False,True,False,False,False
SCCC,0.99,0.02,0.99,-0.0,0.47,0.54,0.5,0.47,,1.61,0.0283,0.0048,0.18,False,False,True,False,False,False
CMCA,0.92,0.02,0.92,0.0,0.47,0.56,0.51,0.48,,0.56,0.01,,0.18,False,False,True,False,False,False
IMAQU,0.68,0.0,0.68,0.02,0.45,0.63,0.56,0.72,,-0.58,-0.0104,,0.18,False,False,False,False,False,False
OWLT,0.58,0.12,0.8,-0.24,0.62,0.54,0.2,0.31,,-9.7,-0.1734,,0.18,False,False,False,False,False,False
FNCH,0.85,0.91,0.85,1.2,0.95,0.35,0.98,0.98,,69.56,1.2112,,0.17,False,False,True,False,False,False
WGS,0.9,6.32,0.9,5.16,0.99,0.99,0.99,0.99,,59.95,1.01,,0.17,True,False,True,False,False,False
SKGRW,0.48,1.42,0.55,-1.22,0.97,0.86,0.01,0.54,,31.49,0.5313,,0.17,False,False,True,False,False,False
HUMA,0.55,0.43,0.55,0.55,0.86,0.94,0.95,0.94,,17.72,0.2965,,0.17,False,False,True,False,False,False
RXST,0.81,0.76,0.81,0.04,0.93,0.93,0.62,0.44,,15.04,0.2566,,0.17,False,False,True,False,False,False
MAX,0.71,1.23,0.71,-0.19,0.97,0.91,0.25,0.31,,13.71,0.2355,,0.17,False,False,True,False,False,False
GBNY,0.9,0.14,0.96,0.02,0.65,0.66,0.56,0.43,,6.25,0.1033,,0.17,False,False,False,False,False,False
OB,0.86,-0.12,0.89,0.11,0.35,0.4,0.73,0.75,,6.14,0.102,,0.17,False,False,True,False,False,False
HAYW,0.89,0.01,0.91,-0.0,0.46,0.54,0.5,0.6,,5.56,0.0932,,0.17,False,False,True,False,False,False
ATLCP,0.93,0.11,0.93,-0.01,0.6,0.62,0.49,0.56,,3.41,0.058,,0.17,False,False,True,False,False,False
BROS,0.75,0.16,0.75,0.01,0.68,0.73,0.54,0.65,,3.41,0.0572,,0.17,False,False,False,False,False,False
BLCO,0.89,-0.09,0.89,-0.05,0.37,0.32,0.43,0.49,,1.3,0.022,,0.17,False,False,True,False,False,False
WTMA,0.96,0.02,0.98,0.01,0.48,0.56,0.53,0.53,,0.96,0.0164,,0.17,False,False,True,False,False,False
PKST,0.64,-0.29,0.82,-0.11,0.24,0.16,0.34,0.34,,-8.01,-0.1376,,0.17,False,False,False,False,False,False
SMR,0.49,0.38,0.49,0.29,0.83,0.83,0.89,0.96,,28.76,0.4616,,0.16,False,False,True,False,False,False
ACRV,0.75,-0.24,0.75,0.3,0.27,0.21,0.89,0.89,,23.22,0.3797,,0.16,False,False,True,False,False,False
APGE,0.7,1.1,0.7,-0.9,0.96,,0.02,0.71,,22.77,0.3727,,0.16,False,False,True,False,False,False
HOOD,0.79,0.83,0.79,0.21,0.94,0.95,0.83,0.91,,21.23,0.3446,,0.16,True,False,True,False,False,False
KGS,0.91,0.5,0.91,0.07,0.88,,0.66,0.65,,10.15,0.1595,,0.16,False,False,True,False,False,False
RWAYL,0.99,0.02,0.99,-0.0,0.48,0.53,0.5,0.47,,0.84,0.0136,,0.16,False,False,False,False,False,False
LBPH,0.91,5.39,0.91,2.9,0.99,0.99,0.99,0.99,,46.61,0.7051,,0.15,True,False,True,False,False,False
RNA,0.86,4.99,0.86,2.88,0.99,0.99,0.99,0.99,,46.61,0.6837,0.0367,0.15,True,False,True,False,False,False
CADL,0.48,4.66,0.48,4.23,0.99,0.99,0.99,0.99,,44.48,0.6614,,0.15,False,False,True,False,False,False
JANX,0.72,3.43,0.72,0.45,0.99,0.99,0.93,0.71,,37.86,0.5564,,0.15,False,False,True,False,False,False
MAIA,0.62,1.06,0.62,1.29,0.96,0.9,0.98,0.97,,30.2,0.4498,,0.15,False,False,True,False,False,False
IMPP,0.92,1.86,0.92,0.75,0.98,0.79,0.97,0.94,,27.16,0.3953,,0.15,True,False,True,False,False,False
DYN,0.69,1.85,0.69,0.57,0.98,0.99,0.95,0.97,,25.89,0.3945,0.0521,0.15,False,False,True,False,False,False
VITL,0.65,1.76,0.65,0.89,0.98,0.98,0.97,0.98,,23.11,0.3467,-0.0423,0.15,False,False,True,False,False,False
NUVB,0.74,0.94,0.74,0.38,0.95,0.94,0.92,0.94,,23.21,0.3402,-0.1573,0.15,False,False,True,False,False,False
ADAG,0.71,0.99,0.9,0.06,0.95,0.96,0.66,0.16,,21.84,0.3278,,0.15,False,False,False,False,False,False
GLUE,0.72,0.05,0.72,-0.09,0.51,0.27,0.36,0.48,,21.54,0.3271,,0.15,False,False,True,False,False,False
SOUN,0.46,0.95,0.46,-0.63,0.95,0.84,0.05,0.46,,19.51,0.2992,,0.15,False,False,True,False,False,False
KD,0.81,0.36,0.81,0.04,0.82,0.93,0.61,0.69,,6.98,0.1061,,0.15,False,False,True,False,False,False
XOMAO,0.97,0.09,0.97,0.01,0.58,0.58,0.52,0.52,,5.42,0.0825,,0.15,False,False,True,False,False,False
SDIG,0.39,-0.05,0.82,-0.09,0.4,0.28,0.36,0.34,,4.83,0.072,,0.15,False,False,False,False,False,False
NBST,0.93,0.04,1.0,0.01,0.5,0.55,0.53,0.51,,0.94,0.0143,,0.15,False,False,True,False,False,False
RLX,0.72,0.16,0.79,-0.15,0.67,0.56,0.29,0.23,,-7.84,-0.1168,,0.15,False,False,False,False,False,False
IAS,0.63,-0.18,0.94,0.08,0.31,0.21,0.68,0.35,,-9.1,-0.1384,,0.15,False,False,False,False,False,False
DCGO,0.51,-0.5,0.87,-0.03,0.15,0.11,0.45,0.43,,-17.94,-0.2769,,0.15,False,False,False,False,False,False
SHOT,0.16,-0.02,0.43,-0.78,0.43,0.69,0.03,0.01,,-58.36,-0.8705,,0.15,False,False,False,False,False,False
TIL,1.0,1.59,1.0,1.34,0.97,0.58,0.98,0.64,,58.72,0.8096,,0.14,False,False,True,False,False,False
LSF,0.6,2.75,0.6,2.84,0.98,0.99,0.99,0.99,,39.32,0.5539,,0.14,False,False,True,False,False,False
REAX,0.83,2.05,0.83,1.15,0.98,0.98,0.98,0.99,,39.12,0.5423,,0.14,True,False,True,False,False,False
PRAX,0.89,1.76,0.89,0.17,0.98,0.98,0.8,0.81,,34.13,0.493,,0.14,True,False,True,False,False,False
SG,0.79,1.15,0.79,0.76,0.96,0.96,0.97,0.98,,35.58,0.4827,,0.14,True,False,True,False,False,False
CNTX,0.8,1.43,0.8,1.05,0.97,0.92,0.98,0.98,,30.11,0.4207,,0.14,True,False,True,False,False,False
BLND,0.83,2.07,0.83,0.35,0.98,0.98,0.91,0.95,,28.92,0.4068,,0.14,True,False,True,False,False,False
HIPO,0.71,0.79,0.71,-0.09,0.94,0.69,0.37,0.85,,22.92,0.3137,,0.14,False,False,True,False,False,False
IPW,0.34,0.59,0.34,0.65,0.9,0.93,0.96,0.97,,21.11,0.3059,,0.14,False,False,True,False,False,False
ARIS,0.85,0.51,0.85,0.23,0.88,0.89,0.85,0.93,,19.33,0.2786,,0.14,True,False,True,False,False,False
