,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,close,priceTheory,garchVol,std,ticker,signal,reward
1371,AAPL241220C00260000,2024-09-27 19:57:45+00:00,260.0,1.52,1.47,1.55,0.110000014,7.8014193,265.0,17764.0,0.23175817077636718,False,REGULAR,USD,call,227.7899932861328,2.989184453172472,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1372,AAPL241220C00265000,2024-09-27 18:22:08+00:00,265.0,1.0,1.01,1.06,0.050000012,5.2631593,77.0,2569.0,0.23011023803710937,False,REGULAR,USD,call,227.7899932861328,2.2783452866200373,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1373,AAPL241220C00270000,2024-09-27 19:15:39+00:00,270.0,0.72,0.7,0.73,0.060000002,9.090909,18.0,13623.0,0.2299881689453125,False,REGULAR,USD,call,227.7899932861328,1.718256764019747,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1374,AAPL241220C00275000,2024-09-27 19:58:18+00:00,275.0,0.51,0.48,0.51,0.049999982,10.869561,113.0,13165.0,0.23120885986328127,False,REGULAR,USD,call,227.7899932861328,1.282581941791213,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1375,AAPL241220C00280000,2024-09-27 17:04:02+00:00,280.0,0.35,0.34,0.37,0.01999998,6.0606,22.0,12573.0,0.23438265625,False,REGULAR,USD,call,227.7899932861328,0.9478583315617338,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1376,AAPL241220C00285000,2024-09-27 19:08:19+00:00,285.0,0.25,0.25,0.27,0.010000005,4.166669,4.0,12540.0,0.2375564526367187,False,REGULAR,USD,call,227.7899932861328,0.6937446875347465,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1377,AAPL241220C00290000,2024-09-27 19:55:29+00:00,290.0,0.21,0.18,0.2,0.019999996,10.526314,60.0,16925.0,0.241218525390625,False,REGULAR,USD,call,227.7899932861328,0.5030288191575909,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1378,AAPL241220C00295000,2024-09-27 14:25:51+00:00,295.0,0.15,0.14,0.16,0.02000001,15.3846245,16.0,2548.0,0.2475661181640625,False,REGULAR,USD,call,227.7899932861328,0.36146234589038,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1379,AAPL241220C00300000,2024-09-27 13:56:33+00:00,300.0,0.1,0.1,0.12,-0.019999996,-16.666664,4.0,7772.0,0.25098405273437496,False,REGULAR,USD,call,227.7899932861328,0.25748397187294436,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1380,AAPL241220C00305000,2024-09-26 19:30:01+00:00,305.0,0.08,0.07,0.1,0.0,0.0,2.0,1317.0,0.257819921875,False,REGULAR,USD,call,227.7899932861328,0.1818834626925131,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1381,AAPL241220C00310000,2024-09-26 19:41:28+00:00,310.0,0.07,0.04,0.09,-0.009999998,-12.499998,1.0,4160.0,0.266608896484375,False,REGULAR,USD,call,227.7899932861328,0.12744690762675406,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1382,AAPL241220C00320000,2024-09-27 19:57:17+00:00,320.0,0.04,0.03,0.05,-0.010000002,-20.000004,221.0,1298.0,0.27149166015625,False,REGULAR,USD,call,227.7899932861328,0.061152953623517435,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1383,AAPL241220C00330000,2024-09-27 14:01:26+00:00,330.0,0.04,0.03,0.05,0.01,33.333336,1.0,1637.0,0.2929758203124999,False,REGULAR,USD,call,227.7899932861328,0.0285140115118404,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1384,AAPL241220C00340000,2024-09-27 14:03:25+00:00,340.0,0.02,0.0,0.04,-0.02,-50.0,1.0,1032.0,0.30664755859375,False,REGULAR,USD,call,227.7899932861328,0.012949175968655049,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1385,AAPL241220C00350000,2024-09-27 14:40:15+00:00,350.0,0.03,0.02,0.03,0.01,50.0,1.0,7179.0,0.31641308593749995,False,REGULAR,USD,call,227.7899932861328,0.005739848122987284,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1386,AAPL241220P00025000,2024-08-06 18:19:27+00:00,25.0,0.01,0.0,0.01,0.0,0.0,,95.0,1.3750031249999999,False,REGULAR,USD,put,227.7899932861328,-2.8092049575392475e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1387,AAPL241220P00040000,2024-08-16 17:11:05+00:00,40.0,0.01,0.0,0.01,0.0,0.0,1.0,1.0,1.09375453125,False,REGULAR,USD,put,227.7899932861328,-2.8092049575392475e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1388,AAPL241220P00050000,2024-09-20 18:37:03+00:00,50.0,0.01,0.0,0.01,0.0,0.0,100.0,2004.0,0.937500625,False,REGULAR,USD,put,227.7899932861328,-2.8092049575392475e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1389,AAPL241220P00055000,2024-09-18 15:58:13+00:00,55.0,0.01,0.0,0.01,0.0,0.0,21.0,165.0,0.87500125,False,REGULAR,USD,put,227.7899932861328,-2.8092049575392475e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1390,AAPL241220P00060000,2024-09-26 19:42:04+00:00,60.0,0.01,0.01,0.01,0.0,0.0,20.0,526.0,0.87500125,False,REGULAR,USD,put,227.7899932861328,-2.8092049575392475e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1391,AAPL241220P00065000,2024-09-26 19:42:21+00:00,65.0,0.01,0.0,0.01,0.0,0.0,111.0,1274.0,0.7812521875,False,REGULAR,USD,put,227.7899932861328,-2.8092049575392475e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1392,AAPL241220P00070000,2024-09-23 13:30:22+00:00,70.0,0.01,0.0,0.05,0.0,0.0,5.0,671.0,0.8437515624999999,False,REGULAR,USD,put,227.7899932861328,-2.8092049575392475e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1393,AAPL241220P00075000,2024-09-18 19:09:09+00:00,75.0,0.02,0.0,0.02,0.0,0.0,4.0,374.0,0.73437765625,False,REGULAR,USD,put,227.7899932861328,-2.8092049575392475e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1394,AAPL241220P00080000,2024-09-23 16:32:35+00:00,80.0,0.02,0.01,0.03,0.0,0.0,2.0,1277.0,0.73437765625,False,REGULAR,USD,put,227.7899932861328,0.0,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1395,AAPL241220P00085000,2024-09-27 14:48:59+00:00,85.0,0.02,0.01,0.03,0.0,0.0,35.0,1106.0,0.6953155468750001,False,REGULAR,USD,put,227.7899932861328,8.427614872617742e-14,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1396,AAPL241220P00090000,2024-08-21 13:45:41+00:00,90.0,0.07,0.0,0.06,0.0,0.0,9.0,2997.0,0.6796907031250001,False,REGULAR,USD,put,227.7899932861328,2.2754560156067904e-12,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1397,AAPL241220P00095000,2024-09-17 19:13:52+00:00,95.0,0.04,0.01,0.04,0.0,0.0,164.0,1146.0,0.632816171875,False,REGULAR,USD,put,227.7899932861328,3.9441237603851035e-11,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1398,AAPL241220P00100000,2024-09-26 19:59:17+00:00,100.0,0.03,0.01,0.04,0.0,0.0,10.0,2105.0,0.5976602734375001,False,REGULAR,USD,put,227.7899932861328,5.167251598897692e-10,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1399,AAPL241220P00105000,2024-09-27 16:24:44+00:00,105.0,0.02,0.02,0.04,-0.02,-50.0,12.0,736.0,0.5742230078125,False,REGULAR,USD,put,227.7899932861328,5.2937500981356845e-09,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1400,AAPL241220P00110000,2024-09-27 15:57:03+00:00,110.0,0.04,0.02,0.05,-0.1,-71.42857,5.0,1082.0,0.5468795312500001,False,REGULAR,USD,put,227.7899932861328,4.35957989076054e-08,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1401,AAPL241220P00115000,2024-09-24 17:34:59+00:00,115.0,0.05,0.03,0.06,0.0,0.0,74.0,1768.0,0.5293015820312501,False,REGULAR,USD,put,227.7899932861328,2.9561874770263766e-07,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1402,AAPL241220P00120000,2024-09-27 14:23:44+00:00,120.0,0.06,0.05,0.07,0.0,0.0,4.0,6153.0,0.5136767382812499,False,REGULAR,USD,put,227.7899932861328,1.6849097812654169e-06,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1403,AAPL241220P00125000,2024-09-27 13:58:26+00:00,125.0,0.06,0.06,0.09,-0.010000002,-14.285716,31.0,8484.0,0.506840869140625,False,REGULAR,USD,put,227.7899932861328,8.21719596832337e-06,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1404,AAPL241220P00130000,2024-09-27 15:34:28+00:00,130.0,0.07,0.08,0.11,-0.020000003,-22.222225,26.0,6229.0,0.48828636718750007,False,REGULAR,USD,put,227.7899932861328,3.482695739532658e-05,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1405,AAPL241220P00135000,2024-09-27 16:05:44+00:00,135.0,0.1,0.06,0.11,-0.009999998,-9.090907,803.0,2770.0,0.4580132324218751,False,REGULAR,USD,put,227.7899932861328,0.0001300335476259124,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1406,AAPL241220P00140000,2024-09-27 18:58:42+00:00,140.0,0.13,0.11,0.15,0.019999996,18.181814,62.0,6981.0,0.446294599609375,False,REGULAR,USD,put,227.7899932861328,0.0004328513515935853,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1407,AAPL241220P00145000,2024-09-27 13:30:01+00:00,145.0,0.16,0.14,0.18,0.0,0.0,2.0,3686.0,0.42774009765625004,False,REGULAR,USD,put,227.7899932861328,0.0012982583536109797,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1408,AAPL241220P00150000,2024-09-27 19:15:32+00:00,150.0,0.2,0.17,0.22,0.010000005,5.2631607,76.0,7892.0,0.4101621484375,False,REGULAR,USD,put,227.7899932861328,0.0035416557579613732,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1409,AAPL241220P00155000,2024-09-26 19:42:28+00:00,155.0,0.23,0.21,0.27,0.0,0.0,10.0,3872.0,0.393560751953125,False,REGULAR,USD,put,227.7899932861328,0.008861757915177512,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1410,AAPL241220P00160000,2024-09-26 18:26:25+00:00,160.0,0.28,0.3,0.32,0.0,0.0,5.0,11907.0,0.37500625,False,REGULAR,USD,put,227.7899932861328,0.02049130518444078,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1411,AAPL241220P00165000,2024-09-27 16:45:11+00:00,165.0,0.35,0.37,0.4,0.00999999,2.9411738,5.0,9203.0,0.35986968261718744,False,REGULAR,USD,put,227.7899932861328,0.044085612712338164,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1412,AAPL241220P00170000,2024-09-27 17:18:55+00:00,170.0,0.43,0.48,0.5,-0.01999998,-4.4444404,42.0,9107.0,0.344733115234375,False,REGULAR,USD,put,227.7899932861328,0.08878902605631224,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1413,AAPL241220P00175000,2024-09-27 16:45:11+00:00,175.0,0.55,0.61,0.64,-0.00999999,-1.7857125,7.0,10601.0,0.33130551513671874,False,REGULAR,USD,put,227.7899932861328,0.1683321377514456,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1414,AAPL241220P00180000,2024-09-27 19:25:32+00:00,180.0,0.8,0.78,0.81,0.06999999,9.58904,241.0,17109.0,0.317389638671875,False,REGULAR,USD,put,227.7899932861328,0.30193508679379866,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1415,AAPL241220P00185000,2024-09-27 19:45:40+00:00,185.0,1.02,1.01,1.05,0.089999974,9.677417,256.0,11803.0,0.3051827294921875,False,REGULAR,USD,put,227.7899932861328,0.5147564438378476,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1416,AAPL241220P00190000,2024-09-27 19:59:24+00:00,190.0,1.34,1.32,1.36,0.09000003,7.2000027,995.0,26590.0,0.29321995849609367,False,REGULAR,USD,put,227.7899932861328,0.8376569233353235,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1417,AAPL241220P00195000,2024-09-27 19:59:24+00:00,195.0,1.73,1.73,1.78,0.09000003,5.4878073,65.0,6935.0,0.28241684387207033,False,REGULAR,USD,put,227.7899932861328,1.306146519364165,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1418,AAPL241220P00200000,2024-09-27 19:48:36+00:00,200.0,2.27,2.27,2.33,0.099999905,4.60829,429.0,14757.0,0.2720409710693359,False,REGULAR,USD,put,227.7899932861328,1.9585328951075336,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1419,AAPL241220P00205000,2024-09-27 19:23:28+00:00,205.0,2.99,2.98,3.05,0.1400001,4.9122844,373.0,7158.0,0.2622144091796875,False,REGULAR,USD,put,227.7899932861328,2.833450206900708,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1420,AAPL241220P00210000,2024-09-27 19:58:05+00:00,210.0,3.9,3.9,4.0,0.10000014,2.6315827,1250.0,21270.0,0.253486469116211,False,REGULAR,USD,put,227.7899932861328,3.9670782022697146,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1421,AAPL241220P00215000,2024-09-27 19:51:35+00:00,215.0,5.1,5.05,5.2,0.049999714,0.9900933,655.0,8758.0,0.24481956359863283,False,REGULAR,USD,put,227.7899932861328,5.390427947089312,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1422,AAPL241220P00220000,2024-09-27 19:51:38+00:00,220.0,6.55,6.0,6.65,0.22000027,3.4755177,350.0,11985.0,0.23517610534667968,False,REGULAR,USD,put,227.7899932861328,7.127058854006702,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1423,AAPL241220P00225000,2024-09-27 19:51:38+00:00,225.0,8.4,8.3,8.45,0.119999886,1.449274,562.0,7737.0,0.22592937164306642,False,REGULAR,USD,put,227.7899932861328,9.191509561028793,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1424,AAPL241220P00230000,2024-09-27 19:28:56+00:00,230.0,10.45,10.4,10.65,0.05000019,0.48077106,294.0,6634.0,0.2171098797607422,True,REGULAR,USD,put,227.7899932861328,11.588597303078764,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1425,AAPL241220P00235000,2024-09-27 19:34:16+00:00,235.0,13.0,13.0,13.25,-0.10000038,-0.7633617,19.0,13220.0,0.20789366333007808,True,REGULAR,USD,put,227.7899932861328,14.313599008172782,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1426,AAPL241220P00240000,2024-09-27 18:16:32+00:00,240.0,15.9,15.95,16.35,-0.30000114,-1.8518587,8.0,842.0,0.20020331054687499,True,REGULAR,USD,put,227.7899932861328,17.35320258181165,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1427,AAPL241220P00245000,2024-09-27 13:36:07+00:00,245.0,19.25,18.0,19.85,-2.7800007,-12.619159,3.0,725.0,0.19159743957519532,True,REGULAR,USD,put,227.7899932861328,20.68702964497709,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1428,AAPL241220P00250000,2024-09-27 16:46:57+00:00,250.0,23.0,23.2,23.7,-0.39999962,-1.7094002,4.0,1118.0,0.180672255859375,True,REGULAR,USD,put,227.7899932861328,24.289490089301776,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1429,AAPL241220P00255000,2024-09-26 15:27:29+00:00,255.0,27.8,27.4,28.1,-0.6000004,-2.1126776,1.0,171.0,0.1780477703857422,True,REGULAR,USD,put,227.7899932861328,28.131731632642023,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1430,AAPL241220P00260000,2024-09-26 13:57:43+00:00,260.0,31.0,32.0,32.5,-2.880001,-8.500593,1.0,94.0,0.15747912841796874,True,REGULAR,USD,put,227.7899932861328,32.18348366665587,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1431,AAPL241220P00265000,2024-09-17 18:57:31+00:00,265.0,49.3,36.8,37.7,0.0,0.0,1.0,0.0,0.19373364868164064,True,REGULAR,USD,put,227.7899932861328,36.414650125096045,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1432,AAPL241220P00270000,2024-08-27 18:52:50+00:00,270.0,41.6,40.3,44.45,0.0,0.0,1.0,0.0,0.3070137658691406,True,REGULAR,USD,put,227.7899932861328,40.796567227488374,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1433,AAPL241220P00280000,2023-10-12 15:09:32+00:00,280.0,97.8,92.9,94.45,0.0,0.0,,0.0,1.3496736618041991,True,REGULAR,USD,put,227.7899932861328,49.91018004501559,0.19933456847918885,0.2337381217789981,AAPL,SELL,0.8613437161759487
1434,AAPL241220P00285000,2024-06-11 15:31:15+00:00,285.0,80.27,56.25,58.4,0.0,0.0,,0.0,0.31653515502929686,True,REGULAR,USD,put,227.7899932861328,54.59807202598123,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1435,AAPL241220P00290000,2024-09-24 14:10:00+00:00,290.0,63.32,61.8,62.7,0.0,0.0,2.0,0.0,0.280158565673828,True,REGULAR,USD,put,227.7899932861328,59.349361782596695,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1436,AAPL241220P00295000,2024-07-26 15:34:58+00:00,295.0,76.6,67.65,69.2,0.0,0.0,2.0,0.0,0.3978331701660156,True,REGULAR,USD,put,227.7899932861328,64.1498009343221,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1437,AAPL241220P00300000,2024-09-13 14:16:21+00:00,300.0,77.0,71.8,72.7,0.0,0.0,5.0,0.0,0.3112861840820312,True,REGULAR,USD,put,227.7899932861328,68.98782818529727,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1438,AAPL241220P00305000,2023-07-17 18:52:31+00:00,305.0,111.27,127.25,130.1,0.0,0.0,,0.0,1.7169203607177734,True,REGULAR,USD,put,227.7899932861328,73.85423330110947,0.19933456847918885,0.2337381217789981,AAPL,SELL,0.7229885723840882
1439,AAPL241220P00310000,2024-09-24 16:41:03+00:00,310.0,82.1,81.8,82.6,0.0,0.0,1.0,0.0,0.32813171874999997,True,REGULAR,USD,put,227.7899932861328,78.74180237103633,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1440,AAPL241220P00350000,2024-07-17 19:15:07+00:00,350.0,120.57,123.5,124.45,0.0,0.0,,0.0,0.5610395458984375,True,REGULAR,USD,put,227.7899932861328,118.15614031147352,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1441,AAPL250117C00005000,2024-09-17 18:02:20+00:00,5.0,211.23,222.55,223.25,0.0,0.0,1.0,15.0,2.863284091796875,True,REGULAR,USD,call,227.7899932861328,222.86716925019545,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1442,AAPL250117C00010000,2024-06-17 15:05:45+00:00,10.0,207.0,217.4,218.2,0.0,0.0,1.0,1.0,1.78125109375,True,REGULAR,USD,call,227.7899932861328,217.94434521425808,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1443,AAPL250117C00015000,2024-09-09 13:38:05+00:00,15.0,205.0,212.6,213.3,0.0,0.0,1.0,2.0,2.0488330029296877,True,REGULAR,USD,call,227.7899932861328,213.0215211783207,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1444,AAPL250117C00020000,2024-08-08 17:08:08+00:00,20.0,193.5,199.8,202.4,0.0,0.0,2.0,51.0,1.0000000000000003e-05,True,REGULAR,USD,call,227.7899932861328,208.09869714238337,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1445,AAPL250117C00025000,2024-09-17 15:48:09+00:00,25.0,192.12,202.6,203.45,0.0,0.0,1.0,16.0,1.7265638671875,True,REGULAR,USD,call,227.7899932861328,203.175873106446,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1446,AAPL250117C00030000,2024-07-12 19:47:42+00:00,30.0,201.5,185.4,187.5,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,call,227.7899932861328,198.25304907050867,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1447,AAPL250117C00035000,2024-06-04 18:28:19+00:00,35.0,161.27,187.05,187.8,0.0,0.0,4.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,call,227.7899932861328,193.3302250345713,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1448,AAPL250117C00040000,2024-09-23 15:23:10+00:00,40.0,189.1,187.2,188.65,0.0,0.0,1.0,2.0,1.2636755566406248,True,REGULAR,USD,call,227.7899932861328,188.40740099863396,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1449,AAPL250117C00045000,2024-06-04 18:56:12+00:00,45.0,151.29,177.35,178.1,0.0,0.0,4.0,22.0,1.0000000000000003e-05,True,REGULAR,USD,call,227.7899932861328,183.4845769626966,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1450,AAPL250117C00050000,2024-09-27 14:07:22+00:00,50.0,179.87,178.1,178.8,1.6699982,0.9371483,2.0,1202.0,1.3720734521484375,True,REGULAR,USD,call,227.7899932861328,178.56175292675923,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1451,AAPL250117C00055000,2024-09-24 19:01:36+00:00,55.0,172.6,173.15,173.85,0.0,0.0,2.0,1461.0,1.3027378613281246,True,REGULAR,USD,call,227.7899932861328,173.6389288908219,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1452,AAPL250117C00060000,2024-09-25 14:37:56+00:00,60.0,167.32,168.25,168.9,0.0,0.0,1.0,635.0,1.2465857983398436,True,REGULAR,USD,call,227.7899932861328,168.71610485488452,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1453,AAPL250117C00065000,2024-09-23 16:58:45+00:00,65.0,162.6,163.3,164.0,0.0,0.0,1.0,578.0,1.193363408203125,True,REGULAR,USD,call,227.7899932861328,163.7932808189472,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1454,AAPL250117C00070000,2024-09-20 15:09:41+00:00,70.0,161.46,158.4,159.05,0.0,0.0,3.0,1003.0,1.142582412109375,True,REGULAR,USD,call,227.7899932861328,158.87045678300993,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1455,AAPL250117C00075000,2024-09-23 19:58:03+00:00,75.0,152.54,153.5,154.15,0.0,0.0,2.0,1715.0,1.0996138769531252,True,REGULAR,USD,call,227.7899932861328,153.9476327470751,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1456,AAPL250117C00080000,2024-09-24 19:25:49+00:00,80.0,148.13,148.55,149.25,0.0,0.0,1.0,370.0,1.0534715295410155,True,REGULAR,USD,call,227.7899932861328,149.02480871117956,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1457,AAPL250117C00085000,2024-09-24 19:25:48+00:00,85.0,143.22,143.65,145.75,0.0,0.0,6.0,328.0,1.1101118713378906,True,REGULAR,USD,call,227.7899932861328,144.10198467575893,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1458,AAPL250117C00090000,2024-09-09 19:21:43+00:00,90.0,130.01,138.75,139.4,0.0,0.0,11.0,682.0,0.9707034179687499,True,REGULAR,USD,call,227.7899932861328,139.1791606447305,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1459,AAPL250117C00095000,2024-09-24 18:10:32+00:00,95.0,135.11,133.75,134.45,1.4100037,1.0546026,8.0,2597.0,0.922852333984375,True,REGULAR,USD,call,227.7899932861328,134.25633664584677,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1460,AAPL250117C00100000,2024-09-27 14:18:24+00:00,100.0,130.37,128.65,129.85,0.33999634,0.2614753,1.0,5087.0,0.8933116137695312,True,REGULAR,USD,call,227.7899932861328,129.33351283852934,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1461,AAPL250117C00105000,2024-09-26 16:24:25+00:00,105.0,123.75,124.0,125.6,0.0,0.0,1.0,712.0,0.905396453857422,True,REGULAR,USD,call,227.7899932861328,124.41068998340626,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1462,AAPL250117C00110000,2024-09-24 14:03:05+00:00,110.0,120.65,119.05,119.8,2.3499985,1.9864738,1.0,1200.0,0.8203142968749999,True,REGULAR,USD,call,227.7899932861328,119.48787115708156,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1463,AAPL250117C00115000,2024-09-24 14:03:06+00:00,115.0,113.4,114.15,114.8,0.0,0.0,1.0,991.0,0.7814963256835938,True,REGULAR,USD,call,227.7899932861328,114.5650670959479,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1464,AAPL250117C00120000,2024-09-26 15:20:26+00:00,120.0,109.0,109.1,109.95,0.0,0.0,1.0,7952.0,0.7438990454101562,True,REGULAR,USD,call,227.7899932861328,109.64231061585193,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1465,AAPL250117C00125000,2024-09-25 16:10:59+00:00,125.0,102.44,104.2,104.95,0.0,0.0,1.0,3573.0,0.7077665942382813,True,REGULAR,USD,call,227.7899932861328,104.71969072122481,0.19933456847918885,0.2337381217789981,AAPL,,0.0
1466,AAPL250117C00130000,2024-09-25 14:10:38+00:00,130.0,99.17,99.3,100.0,0.0,0.0,1.0,7442.0,0.6745638012695314,True,REGULAR,USD,call,227.7899932861328,99.7974240625342,0.19933456847918885,0.2337381217789981,AAPL,,0.0
