Ticker,52W_High_Ratio,52W_ROC,26W_High_Ratio,26W_ROC,RS52W,RS52W_13W,RS26W,RS26W_4W,Trend_Ratio,Stop_Loss_Pct,g_Daily_Pct,g_1000_Daily_Pct,Risk_Reward_10D,RS_Uptrend,MA_Uptrend,MA_Day_Uptrend,MA_Week_Uptrend,ITrend_Uptrend,Buy_Signal
FLFL.NS,0.48,-0.48,0.81,-0.08,0.01,0.01,0.22,0.24,92.74,-13.31,-0.1487,-0.3911,0.11,False,False,False,False,True,False
WSTCSTPAPR.NS,0.75,-0.04,0.81,-0.04,0.13,0.33,0.26,0.21,92.81,-8.8,-0.0757,0.1016,0.09,False,False,False,False,False,False
GTPL.NS,0.8,0.12,0.88,-0.21,0.23,0.39,0.11,0.11,92.81,-4.71,-0.0295,0.0422,0.06,False,False,False,False,True,False
SPECIALITY.NS,0.61,-0.15,0.76,-0.27,0.07,0.05,0.08,0.08,92.81,-11.14,-0.013,0.0948,0.01,False,False,False,False,False,False
ASTRAL.NS,0.78,-0.06,0.78,-0.09,0.12,0.22,0.2,0.31,92.85,-4.51,0.0112,0.0806,-0.02,False,False,False,False,False,False
THOMASCOTT.NS,0.65,2.31,0.65,-1.51,0.92,0.92,0.0,0.02,92.86,2.84,0.1322,0.2854,0.47,False,False,False,True,False,False
MIRZAINT.NS,0.68,-0.05,0.81,-0.14,0.13,0.1,0.16,0.18,92.92,-9.44,-0.0324,-0.0115,0.03,False,False,False,False,False,False
CARERATING.NS,0.8,0.22,0.82,-0.22,0.32,0.45,0.1,0.13,92.93,-3.47,0.0578,0.088,-0.17,False,False,False,True,True,False
TCIEXP.NS,0.73,-0.2,0.9,-0.01,0.05,0.04,0.3,0.24,92.94,-9.49,-0.0869,0.0243,0.09,False,False,False,False,True,False
NIPPOBATRY.NS,0.69,0.37,0.76,-0.3,0.44,0.43,0.06,0.14,92.96,-6.98,-0.0977,0.0674,0.14,False,False,False,True,False,False
JKLAKSHMI.NS,0.79,0.19,0.83,-0.23,0.28,0.29,0.1,0.12,92.97,-2.12,0.0086,0.0861,-0.04,False,False,False,True,False,False
HMVL.NS,0.72,0.31,0.72,-0.3,0.39,0.51,0.07,0.12,93.03,-5.75,0.0452,0.0516,-0.08,False,False,False,True,False,False
MAZDA.NS,0.8,0.41,0.81,-0.14,0.47,0.51,0.16,0.15,93.07,-2.42,0.0029,0.112,-0.01,False,False,False,True,True,False
TRIGYN.NS,0.7,-0.03,0.77,-0.06,0.14,0.22,0.24,0.22,93.16,-7.55,0.0039,0.0533,-0.01,False,False,False,False,False,False
DCBBANK.NS,0.74,0.04,0.83,-0.08,0.18,0.19,0.22,0.23,93.18,-5.55,0.0322,0.0344,-0.06,False,False,False,True,False,False
GINNIFILA.NS,0.78,0.31,0.87,-0.09,0.4,0.25,0.2,0.09,93.2,2.42,0.1015,0.0678,0.42,False,False,False,False,True,False
KILITCH.NS,0.75,0.87,0.88,-0.23,0.71,0.64,0.1,0.05,93.28,0.68,0.0233,0.1206,0.34,False,False,False,True,True,False
APCL.NS,0.8,-0.02,0.87,-0.16,0.14,0.17,0.14,0.17,93.43,-8.25,-0.08,0.0155,0.1,False,False,False,False,False,False
ZEEMEDIA.NS,0.7,0.04,0.79,-0.11,0.19,0.45,0.19,0.17,93.47,-9.46,-0.119,0.0539,0.13,False,False,False,True,False,False
MIDHANI.NS,0.73,-0.03,0.74,-0.06,0.14,0.48,0.23,0.26,93.55,-8.45,0.0366,0.0707,-0.04,False,False,False,False,False,False
CINELINE.NS,0.67,0.17,0.83,-0.04,0.27,0.44,0.26,0.19,93.56,-2.95,0.0101,0.0976,-0.03,False,False,False,True,True,False
DALBHARAT.NS,0.78,-0.07,0.9,-0.09,0.11,0.08,0.21,0.18,93.57,-8.61,-0.059,0.0633,0.07,False,False,False,False,True,False
TEXMOPIPES.NS,0.67,-0.05,0.76,-0.32,0.13,0.32,0.06,0.07,93.6,-9.44,-0.0063,0.0973,0.01,False,False,False,False,False,False
NILKAMAL.NS,0.77,-0.18,0.91,-0.02,0.06,0.05,0.28,0.27,93.66,-7.83,-0.0768,0.0258,0.1,False,False,False,False,True,False
DAMODARIND.NS,0.71,-0.0,0.84,-0.15,0.15,0.21,0.15,0.14,93.67,-8.05,-0.0282,0.0459,0.04,False,False,False,False,False,False
IBULHSGFIN.NS,0.18,-0.08,0.83,-0.18,0.11,0.45,0.13,0.16,93.71,-6.56,0.01,-0.0078,-0.02,False,False,False,False,False,False
CONSOFINVT.NS,0.66,0.74,0.85,-0.28,0.66,0.5,0.07,0.08,93.71,-3.34,0.0497,0.1299,-0.15,False,False,False,True,True,False
SSWL.NS,0.76,-0.11,0.89,-0.11,0.09,0.22,0.18,0.19,93.78,-11.39,-0.1341,0.1064,0.12,False,False,False,False,False,False
BANKINDIA.NS,0.73,0.31,0.73,-0.24,0.4,0.5,0.09,0.11,93.79,-5.34,0.0338,0.0949,-0.06,False,False,False,True,False,False
DWARKESH.NS,0.66,-0.21,0.83,-0.08,0.05,0.06,0.21,0.23,93.86,-15.62,-0.1261,0.0508,0.08,False,False,False,False,False,False
IFGLEXPOR.NS,0.66,0.23,0.83,0.09,0.33,0.57,0.4,0.37,93.9,-4.65,-0.0715,0.1143,0.15,False,False,False,True,False,False
NELCAST.NS,0.72,-0.02,0.85,-0.13,0.14,0.44,0.17,0.21,93.9,-10.69,-0.1171,0.0813,0.11,False,False,False,False,False,False
SIRCA.NS,0.75,-0.2,0.87,-0.04,0.05,0.12,0.26,0.24,93.91,-9.75,-0.0852,0.0775,0.09,False,False,False,False,False,False
AARTIIND.NS,0.79,0.31,0.79,-0.16,0.39,0.43,0.14,0.23,94.03,-5.16,0.0559,0.0011,-0.11,False,False,False,False,False,False
SPLIL.NS,0.74,-0.06,0.85,-0.13,0.12,0.12,0.17,0.18,94.04,-9.31,-0.0349,0.0498,0.04,False,False,False,False,False,False
TRIDENT.NS,0.7,-0.02,0.87,-0.15,0.14,0.24,0.15,0.13,94.17,-6.89,-0.0003,0.0918,0.0,False,False,False,False,False,False
UTTAMSUGAR.NS,0.66,-0.06,0.92,0.01,0.12,0.18,0.32,0.25,94.3,-8.83,-0.121,0.1008,0.14,False,False,False,False,True,False
GREENPOWER.NS,0.59,0.4,0.86,-0.22,0.47,0.67,0.1,0.08,94.3,-1.85,0.0199,0.1741,-0.11,False,False,False,True,False,False
HATHWAY.NS,0.74,0.21,0.81,-0.14,0.31,0.45,0.16,0.13,94.46,-4.7,0.0302,-0.0745,-0.06,False,False,False,False,False,False
NMDC.NS,0.74,0.72,0.74,-0.19,0.65,0.76,0.12,0.18,94.47,-1.25,0.0813,0.1257,-0.65,False,False,False,True,False,False
MOLDTECH.NS,0.59,-0.4,0.8,0.03,0.02,0.08,0.34,0.3,94.58,-10.8,-0.0614,0.1272,0.06,False,False,False,False,True,False
SHREDIGCEM.NS,0.8,0.03,0.83,-0.08,0.18,0.33,0.21,0.21,94.71,-3.53,0.0512,0.062,-0.15,False,False,False,True,False,False
GANGAFORGE.NS,0.53,0.23,0.8,-0.37,0.33,0.34,0.05,0.01,94.81,7.13,0.119,0.1053,0.17,False,False,False,False,True,False
MOLDTKPAC.NS,0.8,-0.2,0.9,-0.06,0.05,0.05,0.24,0.23,94.88,-7.09,-0.0549,0.0685,0.08,False,False,False,False,True,False
SHREECEM.NS,0.84,0.07,0.9,-0.0,0.21,0.2,0.3,0.25,94.89,-1.91,-0.0057,0.0156,0.03,False,False,False,False,True,False
MSTCLTD.NS,0.65,0.93,0.73,-0.58,0.74,0.79,0.02,0.05,94.95,0.36,0.1973,0.1507,5.52,False,False,False,True,False,False
DHANBANK.NS,0.65,0.55,0.78,-0.38,0.56,0.74,0.05,0.08,94.96,-1.2,0.0879,0.1207,-0.73,False,False,False,True,False,False
JINDRILL.NS,0.73,0.33,0.8,-0.01,0.41,0.59,0.29,0.23,95.01,-3.92,-0.0239,0.1836,0.06,False,False,False,True,True,False
DEN.NS,0.73,0.16,0.86,-0.14,0.26,0.46,0.16,0.16,95.04,-5.63,-0.031,-0.0669,0.05,False,False,False,False,False,False
PAISALO.NS,0.62,1.0,0.64,-1.21,0.76,0.82,0.0,0.15,95.09,2.81,0.1653,0.099,0.59,False,False,False,True,False,False
MASFIN.NS,0.74,0.04,0.87,-0.2,0.18,0.22,0.11,0.14,95.11,-4.38,-0.0295,0.0086,0.07,False,False,False,False,True,False
SDBL.NS,0.71,-0.13,0.74,-0.01,0.08,0.15,0.3,0.37,95.11,-9.26,-0.0434,0.1743,0.05,False,False,False,False,False,False
KRBL.NS,0.65,-0.23,0.88,-0.05,0.04,0.06,0.25,0.21,95.15,-8.81,-0.0681,0.0081,0.08,False,False,False,False,True,False
ALKALI.NS,0.83,0.23,0.83,0.16,0.33,0.26,0.47,0.27,95.16,0.46,0.0581,0.073,1.26,False,False,False,True,True,False
LEMONTREE.NS,0.83,0.22,0.83,-0.12,0.32,0.48,0.17,0.22,95.16,-1.53,0.0563,0.1268,-0.37,False,False,False,True,False,False
DELPHIFX.NS,0.57,-0.34,0.92,-0.02,0.02,0.02,0.28,0.22,95.17,-9.38,-0.2177,-0.0632,0.23,False,False,False,False,True,False
SIGIND.NS,0.73,0.47,0.73,-0.03,0.51,0.62,0.26,0.27,95.22,-2.9,0.0105,0.1063,-0.04,False,False,False,True,False,False
SAGCEM.NS,0.76,0.02,0.84,-0.06,0.17,0.22,0.24,0.23,95.23,-5.32,-0.0627,0.0619,0.12,False,False,False,False,False,False
INDUSINDBK.NS,0.84,0.01,0.91,-0.07,0.17,0.17,0.23,0.25,95.35,-2.5,-0.022,0.0826,0.09,False,False,False,True,True,False
EVERESTIND.NS,0.78,-0.04,0.88,-0.09,0.13,0.31,0.2,0.23,95.38,-5.3,-0.0036,0.1256,0.01,False,False,False,False,False,False
TREEHOUSE.NS,0.65,0.41,0.75,-0.47,0.47,0.45,0.03,0.1,95.47,-2.69,0.0201,0.0981,-0.07,False,False,False,True,False,False
APOLSINHOT.NS,0.68,0.07,0.88,-0.16,0.2,0.21,0.14,0.07,95.47,1.24,-0.0406,0.1014,-0.33,False,False,False,False,True,False
SREEL.NS,0.68,0.35,0.88,-0.09,0.43,0.47,0.2,0.15,95.5,-2.1,0.044,0.0708,-0.21,False,False,False,True,False,False
RAMCOCEM.NS,0.79,-0.04,0.94,-0.02,0.13,0.1,0.29,0.24,95.53,-5.81,-0.0916,0.0138,0.16,False,False,False,False,True,False
IDFC.NS,0.81,-0.09,0.87,-0.06,0.1,0.17,0.24,0.28,95.61,-6.09,-0.0308,0.1197,0.05,False,False,False,False,False,False
MENONBE.NS,0.74,-0.12,0.78,-0.08,0.08,0.12,0.22,0.24,95.63,-10.49,-0.0376,0.0804,0.04,False,False,False,False,False,False
MANINFRA.NS,0.78,0.27,0.88,-0.16,0.36,0.57,0.14,0.14,95.63,-1.13,0.1084,0.174,-0.96,False,False,False,True,False,False
LOKESHMACH.NS,0.87,1.23,0.87,0.38,0.82,0.78,0.68,0.37,95.66,15.38,0.2045,0.2636,0.13,False,True,True,True,True,False
RELAXO.NS,0.86,-0.12,0.87,-0.02,0.09,0.09,0.28,0.29,95.71,-4.32,-0.0459,0.0197,0.11,False,False,False,False,True,False
ACC.NS,0.87,0.23,0.87,-0.12,0.33,0.39,0.18,0.18,95.72,4.8,0.1284,0.0496,0.27,False,False,False,True,True,False
SATIA.NS,0.77,-0.12,0.83,-0.06,0.08,0.2,0.23,0.26,95.74,-7.31,-0.0004,-0.0059,0.0,False,False,False,False,False,False
RANASUG.NS,0.74,-0.13,0.81,-0.06,0.08,0.16,0.23,0.22,95.76,-8.99,-0.0791,0.0648,0.09,False,False,False,False,False,False
VASCONEQ.NS,0.74,0.08,0.82,-0.15,0.21,0.55,0.15,0.16,95.85,-9.96,-0.0838,0.1471,0.08,False,False,False,True,False,False
ALLCARGO.NS,0.69,-0.02,0.74,-0.28,0.14,0.09,0.07,0.16,95.86,-7.33,-0.0355,0.0578,0.05,False,False,False,False,False,False
TARMAT.NS,0.55,0.26,0.66,-0.8,0.35,0.34,0.01,0.25,95.9,-7.89,0.0031,0.0606,-0.0,False,False,False,True,False,False
VIVIDHA.NS,0.52,-0.08,0.77,-0.17,0.11,0.3,0.14,0.11,95.9,-4.77,0.0734,0.065,-0.15,False,False,False,False,False,False
BHARATGEAR.NS,0.81,-0.12,0.87,-0.13,0.08,0.08,0.17,0.21,96.06,-5.71,-0.0283,0.0733,0.05,False,False,False,False,False,False
JAYNECOIND.NS,0.75,0.54,0.83,-0.2,0.55,0.67,0.11,0.08,96.07,2.08,0.0688,0.1676,0.33,False,False,False,True,True,False
ORIENTPPR.NS,0.79,-0.04,0.79,-0.02,0.13,0.29,0.29,0.23,96.08,-0.89,0.0549,0.0843,-0.61,False,False,False,False,False,False
HEADSUP.NS,0.65,0.23,0.84,-0.16,0.32,0.14,0.14,0.07,96.11,5.21,0.0847,0.0339,0.16,False,False,False,False,True,False
BHARATWIRE.NS,0.73,0.27,0.88,-0.11,0.36,0.4,0.18,0.11,96.13,-1.34,0.0004,0.192,-0.0,False,False,False,True,True,False
SONATSOFTW.NS,0.79,0.34,0.83,-0.26,0.42,0.32,0.08,0.07,96.29,0.25,0.0006,0.1463,0.02,False,False,False,True,True,False
VIKASECO.NS,0.67,0.23,0.83,-0.26,0.33,0.3,0.08,0.09,96.36,-4.93,0.0115,-0.085,-0.02,False,False,False,False,False,False
GFLLIMITED.NS,0.72,-0.07,0.97,0.0,0.12,0.37,0.31,0.2,96.37,-2.05,-0.0968,0.0053,0.47,False,False,False,False,True,False
SAIL.NS,0.74,0.48,0.74,-0.07,0.52,0.57,0.22,0.34,96.43,1.82,0.1481,0.0925,0.81,False,False,False,True,False,False
NAVINFLUOR.NS,0.71,-0.26,0.87,0.06,0.04,0.05,0.38,0.38,96.45,-5.24,-0.0409,0.034,0.08,False,False,False,False,False,False
JKTYRE.NS,0.76,0.58,0.8,-0.41,0.57,0.65,0.04,0.06,96.48,5.3,0.0829,0.1763,0.16,False,False,False,True,True,False
CUPID.NS,0.61,3.97,0.62,-3.14,0.95,0.94,0.0,0.15,96.5,8.36,0.2162,0.2537,0.26,False,False,False,True,False,False
UNIVPHOTO.NS,0.78,-0.08,0.91,-0.05,0.11,0.1,0.24,0.24,96.52,-5.02,-0.0545,0.034,0.11,False,False,False,False,True,False
LAOPALA.NS,0.79,-0.14,1.0,0.06,0.08,0.04,0.37,0.25,96.53,0.52,-0.1304,0.0482,-2.51,False,False,False,False,True,False
MARSHALL.NS,0.56,-0.31,0.8,-0.11,0.03,0.02,0.19,0.23,96.55,-21.83,-0.1925,0.0803,0.09,False,False,False,False,False,False
MAITHANALL.NS,0.82,0.08,0.82,-0.0,0.21,0.22,0.31,0.35,96.55,-4.02,0.0216,0.0526,-0.05,False,False,False,True,False,False
AVG.NS,0.69,0.72,0.73,-0.68,0.64,0.67,0.01,0.29,96.56,5.82,0.2014,0.2311,0.35,False,False,False,True,False,False
IMPEXFERRO.NS,0.56,0.29,0.75,-0.45,0.37,0.29,0.03,0.04,96.6,-5.54,0.0379,0.0934,-0.07,False,False,False,True,False,False
HISARMETAL.NS,0.84,-0.04,0.84,-0.1,0.13,0.33,0.19,0.26,96.61,1.95,-0.0067,0.0821,-0.03,False,False,False,True,True,False
RAMASTEEL.NS,1.0,0.37,1.0,0.3,0.45,0.08,0.61,0.17,96.65,16.42,0.1007,0.2006,0.06,False,False,False,True,True,False
BANSWRAS.NS,0.82,-0.03,0.82,-0.1,0.14,0.13,0.2,0.27,96.74,-3.67,0.0116,0.1005,-0.03,False,False,False,False,False,False
SALASAR.NS,0.62,0.97,0.85,-0.51,0.75,0.66,0.02,0.01,96.76,18.1,0.3092,0.244,0.17,False,False,False,True,True,False
PSPPROJECT.NS,0.81,-0.17,0.91,-0.03,0.06,0.09,0.27,0.27,96.79,-7.77,-0.0904,0.0399,0.12,False,False,False,False,False,False
AKG.NS,0.66,-0.18,0.83,-0.1,0.06,0.05,0.2,0.31,96.79,-9.56,-0.0728,0.0432,0.08,False,False,False,False,False,False
STLTECH.NS,0.72,-0.16,0.83,-0.08,0.07,0.1,0.21,0.3,96.82,-10.55,-0.0518,-0.0235,0.05,False,False,False,False,False,False
APCOTEXIND.NS,0.78,-0.16,0.9,-0.07,0.07,0.06,0.23,0.27,96.84,-8.41,-0.0953,0.0654,0.11,False,False,False,False,False,False
HITECHCORP.NS,0.73,-0.08,0.87,-0.02,0.11,0.16,0.28,0.3,96.85,-8.02,-0.1488,0.0536,0.19,False,False,False,False,False,False
SHALBY.NS,0.82,0.19,0.86,0.02,0.29,0.53,0.33,0.19,96.9,-0.52,-0.0216,0.1118,0.42,False,False,False,True,True,False
MCLEODRUSS.NS,0.69,0.13,0.74,-0.4,0.24,0.45,0.04,0.14,96.96,-0.91,0.1121,0.0134,-1.23,False,False,False,True,False,False
KIOCL.NS,0.69,0.79,0.78,-0.43,0.68,0.77,0.04,0.13,97.01,-1.4,0.0957,0.0992,-0.69,False,False,False,True,False,False
ARIHANTSUP.NS,0.88,1.07,0.92,0.03,0.78,0.69,0.34,0.09,97.05,14.44,0.1821,0.1846,0.13,False,False,False,True,True,False
MAHLIFE.NS,0.82,0.01,0.82,-0.08,0.17,0.31,0.22,0.28,97.05,-4.43,0.0337,0.1252,-0.08,False,False,False,False,False,False
TANLA.NS,0.75,-0.07,0.87,-0.05,0.12,0.11,0.24,0.27,97.06,-4.53,-0.0012,0.0758,0.0,False,False,False,False,True,False
GMMPFAUDLR.NS,0.76,-0.08,0.94,0.07,0.11,0.1,0.39,0.31,97.14,-5.29,-0.0957,-0.0432,0.18,False,False,False,False,True,False
5PAISA.NS,0.68,0.14,0.86,-0.11,0.25,0.32,0.18,0.18,97.24,-1.63,0.0633,0.0395,-0.39,False,False,False,True,False,False
ONMOBILE.NS,0.66,-0.21,0.92,0.01,0.05,0.13,0.32,0.23,97.27,-10.21,-0.1297,0.0472,0.13,False,False,False,False,False,False
RAYMOND.NS,0.57,0.01,0.57,0.07,0.16,0.34,0.39,0.44,97.31,-2.53,0.018,0.1458,-0.07,False,False,False,False,False,False
AXISCADES.NS,0.67,0.01,0.83,-0.17,0.16,0.31,0.13,0.13,97.34,-8.16,-0.0184,0.1766,0.02,False,False,False,True,False,False
SIYSIL.NS,0.76,-0.1,0.88,-0.04,0.09,0.1,0.26,0.27,97.37,-5.39,-0.0441,0.0768,0.08,False,False,False,False,False,False
SUNDARAM.NS,0.72,0.09,0.76,-0.12,0.22,0.44,0.17,0.22,97.38,-4.5,0.0213,0.0616,-0.05,False,False,False,False,False,False
BANDHANBNK.NS,0.75,-0.18,0.88,-0.02,0.06,0.07,0.28,0.3,97.41,-7.95,-0.0586,-0.0366,0.07,False,False,False,False,False,False
BAJAJELEC.NS,0.88,-0.06,0.91,-0.01,0.12,0.09,0.29,0.28,97.48,-2.58,-0.0037,0.0538,0.01,False,False,False,False,True,False
BALAMINES.NS,0.82,0.05,0.88,0.01,0.19,0.17,0.32,0.31,97.61,-0.46,0.044,0.0534,-0.96,False,False,False,False,True,False
UCOBANK.NS,0.69,0.49,0.79,-0.3,0.52,0.69,0.07,0.08,97.7,-0.35,0.087,0.1405,-2.47,False,False,False,True,False,False
MAHESHWARI.NS,0.67,-0.08,0.85,-0.1,0.11,0.13,0.2,0.27,97.76,-9.42,-0.1291,-0.0166,0.14,False,False,False,False,False,False
VENUSREM.NS,0.85,0.48,0.85,0.04,0.52,0.48,0.35,0.26,97.81,5.41,0.0081,0.1214,0.02,False,False,False,True,True,False
ENGINERSIN.NS,0.72,0.34,0.72,0.0,0.42,0.66,0.31,0.29,97.82,1.22,0.139,0.1357,1.14,False,False,False,True,False,False
SUPERHOUSE.NS,0.8,0.09,0.88,-0.03,0.22,0.17,0.26,0.29,97.83,-4.13,-0.0329,0.0606,0.08,False,False,False,False,False,False
DENORA.NS,0.8,-0.04,0.8,-0.1,0.13,0.13,0.2,0.33,97.85,-0.97,-0.0514,0.1563,0.53,False,False,False,False,False,False
SALONA.NS,0.82,0.11,0.86,-0.2,0.23,0.22,0.11,0.18,97.87,-2.93,-0.019,0.1029,0.06,False,False,False,True,False,False
KSL.NS,0.71,0.58,0.71,-0.63,0.57,0.76,0.02,0.3,97.89,6.29,0.1882,0.1278,0.3,False,False,False,True,False,False
KOTARISUG.NS,0.78,-0.01,0.86,-0.08,0.15,0.39,0.22,0.17,97.89,-2.14,0.0168,0.103,-0.08,False,False,False,True,False,False
APTECHT.NS,0.72,-0.27,0.87,-0.05,0.03,0.02,0.24,0.29,97.91,-7.42,-0.047,0.0665,0.06,False,False,False,False,False,False
IRCTC.NS,0.82,0.36,0.82,-0.01,0.44,0.51,0.3,0.3,97.98,3.84,0.136,0.1007,0.35,False,False,False,True,False,False
EIHOTEL.NS,0.77,0.62,0.77,-0.12,0.6,0.69,0.18,0.22,97.98,7.6,0.1966,0.1515,0.26,False,False,False,True,True,False
PNB.NS,0.77,0.74,0.77,-0.23,0.66,0.74,0.1,0.16,98.1,2.44,0.1327,0.1295,0.54,False,False,False,True,False,False
TATASTEEL.NS,0.82,0.28,0.82,0.0,0.36,0.45,0.31,0.41,98.12,1.57,0.0934,0.1048,0.6,False,False,False,True,False,False
XELPMOC.NS,0.8,0.4,0.8,-0.04,0.47,0.3,0.26,0.25,98.17,9.15,0.1597,-0.0112,0.17,False,False,False,False,True,False
ORIENTBELL.NS,0.76,-0.22,0.86,0.02,0.05,0.04,0.33,0.36,98.29,-4.18,-0.0372,0.0693,0.09,False,False,False,False,False,False
ASHIANA.NS,0.71,0.57,0.71,0.09,0.57,0.7,0.4,0.5,98.31,2.55,0.0857,0.1267,0.34,False,False,False,True,False,False
ANKITMETAL.NS,0.66,0.46,0.71,-0.19,0.5,0.43,0.12,0.26,98.36,-13.47,-0.1464,0.0659,0.11,False,False,False,False,False,False
JTEKTINDIA.NS,0.75,0.24,0.75,0.04,0.33,0.39,0.36,0.46,98.57,2.48,0.0876,0.0752,0.35,False,False,False,True,False,False
STARPAPER.NS,0.82,0.09,0.84,-0.03,0.22,0.43,0.26,0.24,98.74,-0.41,0.0429,0.0773,-1.05,False,False,False,True,False,False
DPSCLTD.NS,0.69,0.37,0.81,-0.06,0.45,0.51,0.24,0.13,98.78,-0.07,-0.193,0.0451,27.12,False,False,False,True,False,False
GNFC.NS,0.84,0.15,0.88,0.06,0.25,0.26,0.38,0.34,98.78,-1.06,-0.0054,0.0869,0.05,False,False,False,True,False,False
PPAP.NS,0.72,-0.09,0.88,0.01,0.1,0.17,0.32,0.28,98.83,-3.53,-0.118,-0.0081,0.33,False,False,False,False,True,False
PIONEEREMB.NS,0.76,-0.09,0.93,-0.01,0.1,0.28,0.29,0.22,98.84,-2.33,-0.0519,0.0505,0.22,False,False,False,False,True,False
NUCLEUS.NS,0.78,0.36,0.84,-0.03,0.44,0.32,0.27,0.25,98.85,0.61,-0.0178,0.1241,-0.29,False,False,False,True,False,False
INVENTURE.NS,0.63,0.28,0.72,-0.22,0.37,0.45,0.1,0.25,98.91,-7.45,0.0376,0.0188,-0.05,False,False,False,False,False,False
UFO.NS,0.75,0.2,0.85,-0.14,0.29,0.5,0.16,0.13,98.97,0.19,0.0828,0.048,4.42,False,False,False,True,False,False
DOLLAR.NS,0.79,0.24,0.79,0.0,0.34,0.39,0.31,0.38,99.01,4.86,0.0739,0.0896,0.15,False,True,True,True,True,False
PENINLAND.NS,0.75,0.6,0.75,0.01,0.59,0.77,0.32,0.22,99.02,5.42,0.1236,0.2276,0.23,False,False,False,True,False,False
USHAMART.NS,0.85,0.04,0.85,0.1,0.18,0.32,0.42,0.36,99.04,7.58,0.0621,0.1995,0.08,False,True,True,True,True,False
BATAINDIA.NS,0.82,-0.16,0.88,-0.0,0.07,0.09,0.3,0.34,99.12,-3.77,-0.0403,0.0109,0.11,False,False,False,False,False,False
MAHEPC.NS,0.75,0.06,0.75,-0.02,0.2,0.37,0.28,0.3,99.16,0.36,0.0671,-0.0253,1.84,False,False,False,False,False,False
YESBANK.NS,0.7,0.36,0.81,-0.12,0.43,0.47,0.18,0.15,99.18,1.55,0.0732,0.048,0.47,False,False,False,True,False,False
TIJARIA.NS,0.52,1.64,0.52,0.6,0.88,0.86,0.78,0.88,99.18,18.76,0.3132,0.1112,0.17,False,True,True,True,True,False
ARCHIES.NS,0.77,0.2,0.77,-0.27,0.3,0.16,0.08,0.09,99.21,8.02,0.0909,0.0859,0.11,False,False,False,True,True,False
LEXUS.NS,0.74,0.13,0.74,0.01,0.24,0.12,0.32,0.31,99.24,-0.23,-0.0022,0.0754,0.09,False,False,False,False,False,False
ADANIENT.NS,0.79,0.15,0.79,-0.14,0.25,0.33,0.15,0.25,99.28,1.65,0.1235,0.1283,0.75,False,False,False,True,False,False
RHFL.NS,0.64,0.81,0.75,0.3,0.69,0.37,0.62,0.34,99.3,10.09,0.2336,0.0461,0.23,False,False,False,False,False,False
BANKBARODA.NS,0.79,0.24,0.79,-0.18,0.34,0.39,0.13,0.22,99.32,-0.31,0.09,0.1384,-2.89,False,False,False,True,False,False
DELTACORP.NS,0.72,-0.25,0.88,-0.02,0.04,0.02,0.29,0.26,99.36,-3.7,-0.0323,0.0091,0.09,False,False,False,False,True,False
ITI.NS,0.75,1.37,0.85,-0.11,0.84,0.86,0.19,0.14,99.37,0.48,0.0294,0.0917,0.61,False,False,False,True,False,False
PGHH.NS,0.85,-0.01,0.92,0.02,0.15,0.23,0.34,0.35,99.39,-2.58,-0.042,0.0475,0.16,False,False,False,False,False,False
FCL.NS,0.81,0.29,0.87,-0.26,0.38,0.33,0.08,0.21,99.46,1.97,0.0569,0.152,0.29,False,False,False,True,False,False
GSFC.NS,0.72,0.34,0.84,0.04,0.42,0.48,0.36,0.28,99.49,0.78,0.095,0.1094,1.22,False,False,False,True,False,False
HGS.NS,0.83,-0.13,0.93,-0.04,0.08,0.05,0.26,0.27,99.54,-3.75,-0.0338,0.0566,0.09,False,False,False,False,True,False
KTKBANK.NS,0.79,-0.01,0.89,-0.04,0.15,0.29,0.26,0.22,99.65,1.8,0.025,0.1584,0.14,False,False,False,False,True,False
SANGAMIND.NS,0.68,0.32,0.86,-0.21,0.4,0.39,0.11,0.09,99.66,5.91,0.144,0.1448,0.24,False,False,False,True,True,False
SUNFLAG.NS,0.76,0.03,0.76,-0.0,0.18,0.31,0.3,0.36,99.66,-2.78,0.0648,0.1275,-0.23,False,False,False,False,False,False
AGROPHOS.NS,0.68,0.24,0.81,-0.08,0.34,0.38,0.22,0.17,99.69,0.76,0.0689,0.1079,0.91,False,False,False,True,False,False
RADAAN.NS,0.7,0.1,0.7,-0.2,0.22,0.38,0.11,0.31,99.69,1.33,0.0695,0.0468,0.52,False,True,True,True,False,False
NKIND.NS,0.6,0.43,0.88,0.02,0.49,0.42,0.33,0.18,99.71,-3.05,-0.0955,0.0843,0.31,False,False,False,True,False,False
ONELIFECAP.NS,0.57,0.51,0.57,-0.02,0.53,0.43,0.29,0.25,99.79,4.8,0.0625,0.086,0.13,False,False,True,False,True,False
HEG.NS,0.74,0.14,0.74,0.21,0.25,0.38,0.52,0.49,99.81,4.47,0.1145,0.0856,0.26,False,False,True,False,False,False
BALAXI.NS,0.83,0.34,0.83,0.02,0.42,0.23,0.33,0.24,99.81,8.38,0.1353,0.0394,0.16,False,False,True,False,True,False
VARROC.NS,0.8,0.33,0.8,0.15,0.41,0.64,0.46,0.4,99.86,5.08,0.0877,0.0631,0.17,False,True,True,True,False,False
ZODIACLOTH.NS,0.7,0.1,0.7,-0.11,0.22,0.32,0.18,0.3,99.87,-2.07,-0.0196,0.0065,0.09,False,False,False,False,False,False
